name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,Spectral Centroid,Spectral Rolloff,Spectral Bandwidth,Tempo,Mean Beat Frame,Mean Beat Interval,Chroma Mean0,Chroma Mean1,Chroma Mean2,Chroma Mean3,Chroma Mean4,Chroma Mean5,Chroma Mean6,Chroma Mean7,Chroma Mean8,Chroma Mean9,Chroma Mean10,Chroma Mean11,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,ZCR
Out of Control,Blind Spot,Lush,13i7d4s5EkgOIDHdzM0R4w,9/30/17,0.0,262253.0,0.328,0.0041,0.799,6.29e-06,0.069,0.502,-5.992,0.0296,169.896,2.0,3.0,Sad,1913.5513321262326,4206.505258886411,2114.1009756362064,135.99917763157896,3265.092879256966,0.44954409092829684,0.5343813896179199,0.31110045313835144,0.3648771047592163,0.3420637547969818,0.6075152158737183,0.4593023955821991,0.41272225975990295,0.5765795111656189,0.37686851620674133,0.3857450485229492,0.29495105147361755,0.4109305441379547,-119.01789093017578,95.42733764648438,-1.7229735851287842,67.3455581665039,2.7902536392211914,20.58658218383789,5.862709045410156,14.891735076904297,-5.134749412536621,5.8254899978637695,-8.091544151306152,10.537869453430176,-4.085272312164307,0.08176533397822665
Out of the Deep,Out Of The Deep,Olivia Belli,6HrPFcVFz9wTBqqIrpJ8iB,3/13/20,45.0,193207.0,0.2,0.992,0.0212,0.903,0.0929,0.0631,-32.285,0.0499,74.852,0.0,1.0,Calm,649.8816977667384,1216.1732496918564,601.5810434502157,234.90767045454547,4394.100133511349,0.2576235342621897,0.22353966534137726,0.38860413432121277,0.17840370535850525,0.19677209854125977,0.16250598430633545,0.3742733895778656,0.5165663361549377,0.24387113749980927,0.318493127822876,0.2679416835308075,0.4515392780303955,0.3420383632183075,-204.37281799316406,227.54446411132812,7.702636241912842,-17.12347984313965,15.335711479187012,8.510599136352539,-6.748727798461914,-4.2154541015625,2.012300729751587,2.5283312797546387,-0.5969396829605103,-7.105740070343018,-3.4790000915527344,0.04366306900289017
Outside,Outside,MorMor,7Cx3kiPstZOSKAqTe3LtEi,3/21/19,51.0,238020.0,0.637,0.0925,0.613,0.425,0.156,0.598,-7.432,0.0272,127.006,1.0,4.0,Sad,2541.110417250557,5309.010633760738,2398.929713850621,143.5546875,2643.055172413793,0.42141405581840574,0.4684656262397766,0.46152463555336,0.3701417148113251,0.43741467595100403,0.5894995927810669,0.44789233803749084,0.42207106947898865,0.4784226715564728,0.5448761582374573,0.4289635717868805,0.37442123889923096,0.4417538046836853,-23.16217613220215,88.26714324951172,-22.8599796295166,37.976627349853516,-8.97297191619873,20.941404342651367,-9.026819229125977,15.395223617553711,-6.786040306091309,15.650218963623047,-9.100329399108887,9.825616836547852,-10.646650314331055,0.12744781082578976
Over My Head (Better Off Dead),Does This Look Infected?,Sum 41,3SO0vfryYv381w1ImgWONG,1/1/02,49.0,149306.0,0.44,0.00222,0.919,0.00503,0.0892,0.773,-4.462,0.0735,184.324,7.0,4.0,Energetic,2721.3349420576765,5430.814677382423,2390.3728055117363,123.046875,7953.200524246396,0.4845413370947679,0.4316013753414154,0.5373196601867676,0.5270439386367798,0.48708826303482056,0.48939359188079834,0.4900747537612915,0.5835540294647217,0.6435372233390808,0.5267733931541443,0.5048207640647888,0.4613630473613739,0.4142876863479614,-131.8489227294922,55.34025573730469,-9.641806602478027,32.83393478393555,1.602582335472107,30.983022689819336,7.932177543640137,20.59694480895996,-4.7188239097595215,14.708260536193848,-5.989662170410156,6.122389316558838,-6.675970077514648,0.1442941753063238
Pain,A Deeper Understanding,The War On Drugs,59P1nrdEImkAKa1nyW9X2e,8/25/17,60.0,330760.0,0.523,0.00387,0.833,0.000339,0.0841,0.482,-4.374,0.0405,115.975,7.0,4.0,Sad,2311.971987078352,5024.070118841522,2366.755166492364,161.4990234375,3304.6144278606967,0.3778888379957137,0.46365123987197876,0.4026562571525574,0.41483381390571594,0.40328460931777954,0.5353378057479858,0.4630526900291443,0.48362934589385986,0.5254961252212524,0.4251328110694885,0.4170612096786499,0.441195547580719,0.5124658942222595,-7.004063606262207,92.90924835205078,-12.016183853149414,49.069358825683594,-6.463390350341797,23.728290557861328,-7.0878472328186035,16.957284927368164,-5.565334796905518,16.40843963623047,-9.746169090270996,10.707799911499023,-7.246986389160156,0.10146601534932957
Panoramic Feelings (Piano Version),Panoramic Feelings (Piano Version),LudoWic,3hxqWxFfmbIYcrV0e7wSyL,10/25/19,33.0,230284.0,0.25,0.991,0.00846,0.8959999999999999,0.0853,0.0638,-24.348,0.0373,78.55199999999998,8.0,1.0,Calm,781.8293422725624,1253.7715927906854,1306.5210522325553,151.99908088235293,3996.3319057815847,0.3913509094624975,0.2852059304714203,0.15163585543632507,0.3317313492298126,0.41029438376426697,0.5488578677177429,0.25451821088790894,0.11073757708072662,0.13130387663841248,0.07103916257619858,0.13117322325706482,0.12520162761211395,0.3348509967327118,-424.85955810546875,132.77671813964844,65.84908294677734,24.08061408996582,8.601155281066895,0.2702721357345581,-5.3207244873046875,-6.174820423126221,-5.706519603729248,-4.666628837585449,-5.786449909210205,-5.058725357055664,-4.242654323577881,0.032159741360537064
Papercut,Hybrid Theory (Bonus Edition),Linkin Park,1Vej0qeQ3ioKwpI6FUbRv1,10/24/00,73.0,184866.0,0.524,0.00022,0.939,0.0,0.623,0.6609999999999999,-3.994,0.113,150.184,9.0,4.0,Energetic,1509.3473095616032,3372.513213588227,1970.9567897531167,129.19921875,4043.4961439588687,0.47122145077962463,0.5864341259002686,0.4968269169330597,0.3333447277545929,0.417614221572876,0.41239145398139954,0.5059295892715454,0.3874688446521759,0.4175886809825897,0.448552668094635,0.3535081744194031,0.4470018446445465,0.3997464179992676,-127.73399353027344,117.36837005615234,7.066818714141846,30.650911331176758,3.7029945850372314,18.59398651123047,-4.0735673904418945,11.574106216430664,-10.563848495483398,8.010357856750488,-4.4670515060424805,7.434903144836426,-3.1767497062683105,0.04618328491501271
Paperthin Hymn,Never Take Friendship Personal,Anberlin,6VSmHLLvYAAkzrYFT3LloU,1/1/05,53.0,197480.0,0.298,0.00111,0.597,0.0,0.0819,0.536,-12.107,0.0343,180.43400000000003,5.0,4.0,Energetic,2280.2124844821356,4646.872864850948,2214.844563988714,92.28515625,3018.1853658536584,0.6522075496865414,0.4014218747615814,0.4040226340293884,0.49518245458602905,0.42636236548423767,0.4405673146247864,0.36951944231987,0.49976539611816406,0.5857957601547241,0.4493589699268341,0.44030821323394775,0.36161819100379944,0.4618692696094513,-29.06951141357422,94.42723083496094,-23.94809341430664,40.40476608276367,-5.898310661315918,17.273197174072266,-3.1612467765808105,19.146190643310547,-7.077433109283447,12.32026195526123,-8.4358549118042,9.553800582885742,-8.370073318481445,0.10673793519666903
Parabel,Parabel,Matteo Myderwyk,4IrzpCIP60bro2wkBq5dIi,12/13/19,22.0,133000.0,0.354,0.976,0.0214,0.903,0.0957,0.148,-32.492,0.0388,112.008,6.0,4.0,Calm,2059.654509584309,4578.476246607025,2286.863707911394,117.45383522727273,6680.372712146423,0.5168374905517763,0.41024118661880493,0.33472034335136414,0.47999730706214905,0.43779292702674866,0.37135428190231323,0.4626544415950775,0.33379730582237244,0.4261552691459656,0.2870329022407532,0.30148401856422424,0.4083784222602844,0.3120635747909546,-34.464298248291016,104.21734619140625,-6.594601631164551,28.381391525268555,1.7444655895233154,22.184982299804688,-9.3891019821167,18.496816635131836,-8.180039405822754,14.033470153808594,-7.049506187438965,9.052115440368652,-6.980385780334473,0.08095383173443237
Paradise,Mylo Xyloto,Coldplay,6nek1Nin9q48AVZcWs9e9D,10/24/11,80.0,278719.0,0.449,0.0522,0.585,8.49e-05,0.0833,0.203,-6.762,0.0268,139.627,5.0,4.0,Happy,568.3661366494108,906.791327293883,742.4250638704747,117.45383522727273,3982.254189944134,0.5117495887243786,0.3947286307811737,0.21955104172229767,0.3787385821342468,0.43334075808525085,0.27926331758499146,0.4994466006755829,0.17592556774616241,0.24190761148929596,0.2635117173194885,0.1741248518228531,0.32388919591903687,0.23018226027488708,-251.64138793945312,200.65167236328125,45.58639144897461,13.635734558105469,8.370370864868164,0.03985295072197914,-6.367825031280518,-6.093286991119385,-4.789787292480469,-2.751617670059204,-4.170224189758301,-3.7270069122314453,-0.6083323359489441,0.03077418550531915
Paralyzer,Them vs. You vs. Me,Finger Eleven,6k1njNBYUIQgWJLG4ed26y,3/6/07,0.0,208106.0,0.6459999999999999,0.159,0.938,0.0,0.235,0.888,-3.453,0.0448,106.029,11.0,4.0,Energetic,2614.043542927029,5259.9768168372475,2387.014485958173,151.99908088235293,3153.9019073569484,0.39962430145099936,0.5107915997505188,0.4951196610927582,0.44968679547309875,0.5393396615982056,0.558877170085907,0.48959121108055115,0.4837687909603119,0.4947388470172882,0.6650269627571106,0.5203360319137573,0.516430139541626,0.4963124096393585,2.40021014213562,79.99456787109375,-27.248178482055664,35.82194900512695,-2.3990297317504883,21.163110733032227,-4.988749027252197,19.343765258789062,-6.010349273681641,17.688756942749023,-7.407104969024658,14.75322437286377,-7.664504528045654,0.1325008790401758
Pass The Hours,Pass The Hours,MorMor,4EVpdoFt3L6sAa4hivmWz9,12/7/18,54.0,223440.0,0.778,0.179,0.639,0.000934,0.322,0.5429999999999999,-5.985,0.0292,119.977,6.0,4.0,Sad,1878.9365196356719,3984.4283881492656,2048.8023418118864,89.10290948275862,4051.04609929078,0.6668506548526884,0.4349251985549927,0.3257719576358795,0.39678528904914856,0.31785789132118225,0.40025854110717773,0.4847649037837982,0.3636610209941864,0.466288685798645,0.35080382227897644,0.46244582533836365,0.32810690999031067,0.3184010684490204,-181.75350952148438,114.35610961914062,-23.084415435791016,42.37428283691406,-0.3076547682285309,18.036985397338867,-8.047017097473145,13.72659969329834,-7.317646503448486,11.428464889526367,-8.576354026794434,9.34817123413086,-10.0729398727417,0.08081137234755742
Path to Serenity,Path to Serenity,Arya Shae,6FI69Qkt6C2yBTVLC8zq34,3/28/20,54.0,214277.0,0.134,0.961,0.0601,0.8690000000000001,0.109,0.0388,-19.866,0.0352,73.855,7.0,1.0,Calm,680.9946897805726,1184.4144997286285,998.9918511474336,112.34714673913044,2755.5254237288136,0.5340589569160998,0.24585703015327454,0.4996368885040283,0.36255550384521484,0.24876298010349274,0.24206645786762238,0.29042866826057434,0.5113440155982971,0.3070037364959717,0.3212413191795349,0.2556878328323364,0.18165667355060577,0.22491754591464996,-447.8665466308594,151.44747924804688,68.58403015136719,25.05600929260254,14.853750228881836,9.960816383361816,1.8496217727661133,-2.8736796379089355,-5.1876959800720215,-5.077569961547852,-6.266012191772461,-6.21897029876709,-5.082469463348389,0.02947364150593472
People Are Strange - Festival Mix,People Are Strange (Incl. Festival Mix),KAAZE,5b61rcrjF6JG7yq0RRaOLh,11/1/19,51.0,195468.0,0.636,0.00222,0.912,0.0269,0.598,0.0765,-5.671,0.091,127.963,11.0,4.0,Energetic,2178.7066345172193,4458.001458960844,2140.5209861332723,143.5546875,5297.363001745201,0.42965034965034965,0.41365182399749756,0.2739233076572418,0.3787187337875366,0.2290467470884323,0.27814605832099915,0.3279561400413513,0.2901092767715454,0.6018792390823364,0.355341374874115,0.38920363783836365,0.30248451232910156,0.26494964957237244,-80.61750030517578,97.13725280761719,-22.26226043701172,33.8872184753418,-4.535775661468506,18.313440322875977,-11.933976173400879,8.649374961853027,-9.39715576171875,8.844501495361328,-8.940797805786133,4.384331703186035,-9.266114234924316,0.10297226231314145
People Help the People,Birdy (Deluxe Version),Birdy,6XRNCAnxJIB1p4RPdFVSq0,11/4/11,58.0,256236.0,0.407,0.778,0.308,1.46e-05,0.092,0.153,-9.001,0.0296,73.25399999999998,10.0,3.0,Sad,2369.6952370505223,4850.950999264529,2272.514906894986,107.666015625,4705.744318181818,0.5644235129949415,0.36238396167755127,0.38164663314819336,0.3990499675273895,0.39925628900527954,0.4995194971561432,0.40757638216018677,0.4577285647392273,0.49654680490493774,0.42054444551467896,0.41150960326194763,0.40278059244155884,0.45376384258270264,-29.943450927734375,91.6718521118164,-16.121219635009766,36.541561126708984,-12.280755043029785,15.445588111877441,-9.890742301940918,9.968106269836426,-11.759114265441895,10.244044303894043,-8.949875831604004,10.456358909606934,-10.882579803466797,0.12124296007778311
Petrichor,Petrichor,Cecelya,22KKy6ftT0i4nyGNCbwc1B,1/29/19,54.0,118321.0,0.319,0.937,0.122,0.905,0.1669999999999999,0.214,-16.69,0.0373,70.263,4.0,4.0,Calm,1484.1092086532017,3373.509158156988,2013.6195901335318,117.45383522727273,4485.475961538462,0.5000403245635604,0.3357899785041809,0.35127636790275574,0.25560668110847473,0.31461817026138306,0.38818076252937317,0.31178444623947144,0.3206493556499481,0.3369002342224121,0.5450322031974792,0.3846239447593689,0.29307588934898376,0.43080934882164,-101.57341003417969,124.66483306884766,13.064074516296387,37.60966873168945,2.205428123474121,13.592848777770996,-7.3709187507629395,15.431440353393555,-12.542675971984863,9.970792770385742,-4.975936412811279,4.366466522216797,-10.540200233459473,0.04791897350721785
"Piano Sonata No. 14 In C Sharp Minor, Op. 27-2 1st Mvt: Adagio Sostenuto",Beethoven Piano Sonatas,Ludwig van Beethoven,4QNjuUkLHj47tEXgA6TFc3,1/1/10,30.0,372173.0,0.274,0.995,0.00332,0.909,0.175,0.17,-41.45,0.0424,67.765,1.0,1.0,Calm,571.3293102772867,928.8576122999269,600.1229375779811,83.35433467741936,4338.666666666667,0.7229925447397184,0.38780975341796875,0.21292290091514587,0.45658326148986816,0.24502266943454742,0.39221227169036865,0.18752412497997284,0.3077152371406555,0.7279216647148132,0.3267498314380646,0.23053377866744995,0.1481281816959381,0.37749671936035156,-276.2469787597656,231.50872802734375,13.817676544189453,-4.863353729248047,5.5572004318237305,-7.107782363891602,-6.235306739807129,-6.709453582763672,-7.747968673706055,-7.390900135040283,-6.875798225402832,-9.309526443481445,-12.063600540161133,0.03733428799696674
Pierre,Virgule,Hicham Chahidi,1qlVrqeX158nz91Z72lzaa,2018,35.0,182000.0,0.356,0.989,0.0499,0.943,0.135,0.153,-24.949,0.0407,67.11,11.0,4.0,Calm,2386.650658140567,5046.038424981454,2325.130827414832,129.19921875,4155.229468599034,0.4671540028440755,0.3774968981742859,0.39222902059555054,0.4404815435409546,0.49189290404319763,0.659328281879425,0.5426357984542847,0.562291145324707,0.5211710333824158,0.4362100064754486,0.4514351785182953,0.4295770823955536,0.4928755462169647,-33.551456451416016,87.99315643310547,-18.014442443847656,39.703487396240234,-2.2472593784332275,19.112897872924805,-8.452184677124023,14.360130310058594,-8.032574653625488,15.288711547851562,-5.725594997406006,9.966513633728027,-8.335183143615723,0.10640358401335312
Pink Rupture,Pink Rupture,Kornum & Karma,3L47u91Y7YIGPpLPBrulh0,4/27/18,51.0,348907.0,0.736,0.00178,0.356,0.7040000000000001,0.0925,0.525,-8.676,0.0405,118.002,4.0,4.0,Happy,1407.1508118290303,2789.2559228053115,1701.7480915482975,143.5546875,5503.799660441427,0.41278603051197804,0.24979254603385925,0.39996352791786194,0.20838101208209991,0.2146190106868744,0.21179939806461334,0.3210062086582184,0.3559242784976959,0.282802015542984,0.39208078384399414,0.27945345640182495,0.3702213764190674,0.20286808907985687,-183.45106506347656,137.26194763183594,-4.271291255950928,21.55797004699707,-2.7852747440338135,6.72388219833374,-6.163150310516357,-3.4947330951690674,-3.990964412689209,2.4063210487365723,-14.162436485290527,8.488405227661133,-11.902697563171387,0.05533550229758683
Placidity,Placidity,Estado De Calma,1XtkmIXg2o5SqOrNI8Szvk,8/19/19,50.0,165268.0,0.261,0.474,0.25,0.893,0.0882,0.0827,-18.526,0.0339,153.045,7.0,4.0,Calm,678.2531306842346,1365.0094753577473,711.1338558465824,75.99954044117646,2459.690476190476,0.8061968253968254,0.2448573112487793,0.20275157690048218,0.1395728588104248,0.2559812366962433,0.43334639072418213,0.2625466287136078,0.3206440210342407,0.17786386609077454,0.26488807797431946,0.19073690474033356,0.23507390916347504,0.6307556629180908,-267.4708557128906,182.9816131591797,-9.336906433105469,5.11503791809082,35.68099594116211,1.9312670230865479,-1.9882982969284058,8.098712921142578,3.9983391761779785,-3.603964328765869,-13.944890975952148,-12.33541202545166,-9.063809394836426,0.039953036099666474
Planet,PLANET,Sofiane Pamart,1gIZhNdfbkGJ2iyOZJmW9O,11/22/19,0.0,151400.0,0.5489999999999999,0.988,0.0604,0.8690000000000001,0.111,0.113,-23.059,0.0332,113.98,6.0,3.0,Calm,473.7139925849817,751.797546338948,603.5602158255213,143.5546875,9668.167938931298,0.4179591836734694,0.28471389412879944,0.35700806975364685,0.19408677518367767,0.24085643887519836,0.2048863023519516,0.14866995811462402,0.28058499097824097,0.2067423313856125,0.33181166648864746,0.21664439141750336,0.15390168130397797,0.26948025822639465,-441.8858337402344,180.2141571044922,64.53434753417969,8.180553436279297,4.5016350746154785,3.3289246559143066,-2.5074403285980225,-4.205489158630371,-3.6746909618377686,-3.5968215465545654,-4.553570747375488,-5.949373722076416,-6.0008721351623535,0.030272163612053222
Play The Ghost,Play The Ghost,Sarah Davachi,0nL2bTth1UVQHWDDumMm3f,8/6/20,31.0,301291.0,0.118,0.911,0.0567,0.879,0.106,0.0391,-19.274,0.0427,83.721,11.0,4.0,Sad,568.9945032465415,891.7769694902994,549.8059516149452,117.45383522727273,3769.795252225519,0.5127739984882842,0.1731560081243515,0.302573025226593,0.32282930612564087,0.15014879405498505,0.20918996632099152,0.18426060676574707,0.4857214093208313,0.3532480001449585,0.130159392952919,0.1337556391954422,0.18426302075386047,0.29790446162223816,-381.0910339355469,175.6185760498047,43.312713623046875,-1.4569528102874756,3.3367509841918945,0.5634952783584595,-5.547590255737305,-2.713834524154663,3.155384063720703,4.910871982574463,5.719922065734863,3.5247671604156494,-4.214051246643066,0.04342359074097692
Poem,Welcome,Taproot,7mQwxVogsnpR3h6AJLQLlR,9/30/02,57.0,189200.0,0.364,0.000104,0.912,0.0025,0.086,0.6659999999999999,-2.968,0.107,105.368,7.0,4.0,Energetic,2278.8788715142073,4885.0748432587625,2411.9841806650675,117.45383522727273,7185.364885496183,0.5084957040920344,0.593011736869812,0.6238845586776733,0.5032014846801758,0.3674897849559784,0.3846067488193512,0.45887985825538635,0.6669490337371826,0.5136197209358215,0.46610313653945923,0.5283666849136353,0.5124608874320984,0.5493624806404114,-143.549072265625,83.71403503417969,24.123855590820312,33.42637252807617,-10.437829971313477,15.73735523223877,-0.9461946487426758,10.547499656677246,-7.503627777099609,21.71518325805664,-2.145033836364746,8.71013069152832,-5.678900241851807,0.08236777386635838
Points of Authority,Hybrid Theory,Linkin Park,04mlpyRplis2yvf18EwaeN,10/24/00,45.0,200240.0,0.512,0.03,0.97,0.0,0.0994,0.4270000000000001,-3.886,0.212,94.952,8.0,4.0,Energetic,575.1412420980877,1059.6595426576328,951.959677802212,151.99908088235293,3450.0719794344473,0.3896523832900858,0.4081757664680481,0.33263206481933594,0.536590039730072,0.3566204309463501,0.38269034028053284,0.2989981174468994,0.40849798917770386,0.505906343460083,0.4695430397987366,0.5579333305358887,0.45345550775527954,0.5308546423912048,-235.32080078125,204.62982177734375,19.883630752563477,9.271574974060059,20.824378967285156,14.945916175842285,-1.0853371620178223,5.129110336303711,10.567458152770996,6.673624515533447,-3.792015552520752,7.628006935119629,8.124956130981445,0.017853233314896754
